=== Agent Install Log ===
=== Agent Compile Log ===
=== Agent Error Log ===
[2021-09-23 20:10:35,515] CRITICAL: Unknown resource Cell (0, 1) |Resource | wood | 319 |Road: 0 |
[2021-09-23 20:10:37,638] CRITICAL: Unknown resource Cell (14, 10) |Resource | wood | 496 |Road: 0 |
[2021-09-23 20:10:37,638] CRITICAL: Unknown resource Cell (14, 11) |Resource | wood | 499 |Road: 0 |
[2021-09-23 20:10:37,638] CRITICAL: Unknown resource Cell (14, 12) |Resource | wood | 495 |Road: 0 |
[2021-09-23 20:10:37,638] CRITICAL: Unknown resource Cell (14, 19) |Resource | wood | 495 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (14, 20) |Resource | wood | 499 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (14, 21) |Resource | wood | 496 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (15, 10) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (15, 11) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (15, 20) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (15, 21) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (16, 12) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (16, 19) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (17, 13) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (17, 18) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (18, 14) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (18, 17) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (22, 0) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (22, 1) |Resource | wood | 469 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (22, 30) |Resource | wood | 469 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (22, 31) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (23, 0) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (23, 1) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (23, 30) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (23, 31) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (31, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (31, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (31, 15) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (31, 16) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (31, 22) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,639] CRITICAL: Unknown resource Cell (31, 23) |Resource | wood | 500 |Road: 0 |

end of logs as logs were trimmed
