=== Agent Install Log ===
=== Agent Compile Log ===
=== Agent Error Log ===
[2021-09-23 20:32:58,393] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 391 |Road: 0 |
[2021-09-23 20:33:00,698] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,698] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,698] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,698] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,698] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,698] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,698] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,698] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,713] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,714] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,714] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,714] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,714] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,714] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,714] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,714] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,714] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,714] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,714] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,714] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,714] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,714] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,738] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,738] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,738] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,738] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,738] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,738] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,738] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,738] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,738] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,738] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,738] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,738] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,738] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,738] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,754] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,754] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,754] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,754] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,754] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,754] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,754] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,754] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,754] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,754] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,754] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,754] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,754] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,754] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |

end of logs as logs were trimmed
