=== Agent Install Log ===
=== Agent Compile Log ===
=== Agent Error Log ===
[2021-09-23 20:09:44,767] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:47,012] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,012] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,012] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,012] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:47,033] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,033] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,033] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:47,034] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,034] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,034] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,034] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,034] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,034] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,034] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:47,060] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,060] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,060] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:47,060] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,060] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,060] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,060] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,060] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,060] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,060] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:47,082] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,082] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,082] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:47,082] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,082] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,082] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,082] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,082] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,082] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,082] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:47,108] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,108] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,109] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:47,109] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,109] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,109] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,109] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,109] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |

end of logs as logs were trimmed
